,pc1,pc2,pc3,GMM_cluster,K_means_cluster,target
169,-6.739464767652868,-0.41631502611000326,-2.268747054825128,0,1,0.0
170,-1.692093999789574,0.700240070853311,-2.76289324263049,1,1,0.0
171,-1.1599886153246528,0.04128401332501352,-0.5300007557262839,1,1,0.0
172,7.369496015540614,-0.7501282098702707,1.1983525555878558,1,0,0.0
173,4.062477294567931,-3.6118747603789103,1.6793839774914943,1,0,0.0
174,-4.586993765283857,1.0823205727997616,-0.8503413225045656,0,1,0.0
175,5.615120700400978,3.441503401410741,-2.4018438556117143,1,0,0.0
176,-5.692412357215905,2.4099493391287043,-1.3250443379713364,0,1,0.0
177,0.48641976199466813,0.7132421616324545,6.119704911021692,1,0,1.0
178,-4.218779793040689,-0.418192945661091,-2.2051266413681057,0,1,0.0
179,-6.873564805959611,-0.06861422289948538,3.1913208101430928,0,1,0.0
180,3.0859345975062373,-0.5783459442723601,0.9050590838333009,1,0,0.0
181,-1.8451966933648032,2.3695297881392716,-0.3155499951499021,1,1,0.0
182,-6.113133586917539,1.411602484440766,-2.003797886461616,0,1,0.0
183,2.8531245887936003,5.458333234108527,1.444113940182695,1,0,1.0
184,-3.9068417098146266,5.42610484675273,1.4767437879629253,0,1,0.0
185,2.0915118227362015,-2.494975984686461,-0.28503447924823905,1,0,0.0
186,3.711877440640293,-0.3373843282483979,-1.0995212338318825,1,0,1.0
187,-6.299230166873014,-0.7418272392948847,1.412330883599911,0,1,0.0
188,-6.529843591814129,-1.3701199171477607,-0.5652023390415454,0,1,0.0
189,-4.776590854234639,0.709996242167322,0.4380381240937389,0,1,0.0
190,-6.452332860448243,0.9274624779910763,3.8596741310804994,0,1,0.0
191,2.4971192437659315,-0.3691897144994818,1.7782732612463272,1,0,0.0
192,-1.1156952140967653,-0.1662422813679948,-0.13306195032985435,1,1,0.0
193,-3.258664888831536,-2.3256723373154813,-0.04510537390660044,0,1,0.0
194,-6.760967732564984,-1.9961424412032593,-2.53233533413013,0,1,0.0
195,6.587237241887999,3.7746458818873285,-1.484596617589024,1,0,0.0
196,6.429570092062933,2.7357886058304963,-0.6969382507696218,1,0,0.0
197,-1.0893777560087086,-0.3661302683310691,2.2571334706393453,1,1,0.0
198,-1.2273666409120336,0.17572003345585188,3.3199225261156475,1,1,0.0
199,4.513853932275976,0.101098950782471,2.0247885283702525,1,0,1.0
200,-6.895416655411666,0.14715226042516635,0.8244329451777499,0,1,1.0
201,7.399989592277235,0.17117490198264065,2.9787033711895474,1,0,0.0
202,-0.12974742173752088,1.1128480089448467,4.586389793617458,1,1,0.0
203,-6.874878790140248,-0.07000421394636577,3.1924629919421172,0,1,0.0
204,-3.9910155622831436,-0.8957226985590062,0.41824333379564194,0,1,1.0
205,4.766632624592898,5.213153257836013,1.5209210290813566,1,0,0.0
206,10.077317222521279,0.10145166498709741,2.888959760997561,1,0,1.0
207,3.8598783689875957,-1.542299240870418,-0.6663482081172407,1,0,0.0
208,3.7284192393264832,-1.1778397785478256,4.828569622206735,1,0,1.0
209,10.622986047435361,-0.382701724915668,-1.2954172785638567,1,0,0.0
210,4.488199143556818,3.189304752646426,-3.1401351503834865,1,0,0.0
211,-6.729452724208892,-1.079379636945102,-0.7727849736341847,0,1,0.0
212,2.8868361809212106,-0.2898758178670782,0.6870762216877889,1,0,0.0
213,-4.4148884164401405,-1.9085580585616422,-0.2849599524975211,0,1,0.0
214,-4.318061611882017,3.7669635350270694,2.3043525482164617,0,1,0.0
215,8.160931527129039,1.6491214555255138,-2.2268155529680342,1,0,0.0
216,1.9655245751107453,0.2874961892314382,-0.4650194532107516,1,0,0.0
217,1.3606963592875276,0.039406093773925586,-0.4663803422692618,1,0,0.0
218,-6.905883082686603,-0.9890371720019001,1.4225124038932995,0,1,0.0
219,-6.088130113010118,1.2103245064308112,0.387539716306609,0,1,0.0
220,5.831394009690389,0.7210816225844704,1.4538999214379744,1,0,1.0
221,0.6765275667551861,1.0832963384675172,4.820925236870513,1,0,1.0
222,4.9171077167120565,3.525467159249764,-0.9538771113503655,1,0,0.0
223,5.15489404987043,-2.4976036765669214,-1.4800246392487744,1,0,0.0
224,-6.349747830497587,-0.33700112947759936,-3.3599440943836663,0,1,0.0
225,1.891391974531706,-2.201965550686424,-0.48221688628800535,1,0,0.0
226,-7.166186815993437,-2.5349728168634313,-2.3261135885960007,0,1,0.0
227,-4.598995402561726,-1.158301299331216,0.39243270693424864,0,1,0.0
228,8.702703133071724,3.233937586676071,-1.214754458597872,1,0,0.0
229,2.733345149744708,-0.20754199510792454,0.8648899831396816,1,0,1.0
230,1.173229463172639,-0.3138894239490629,0.8672492972376713,1,0,1.0
231,-6.103632259283297,0.750808027403044,-0.49743557771780006,0,1,0.0
232,4.0516619827530524,-2.9524702943880685,0.17416385054670344,1,0,1.0
233,1.464462936253508,5.248034997759986,-0.7617314516977849,1,0,0.0
234,3.896372764363152,0.4993148070479825,0.4926155927650429,1,0,1.0
235,-5.029217959897603,-1.495853696981433,-1.7926831502998473,0,1,0.0
236,9.597436601910507,-1.6291386750611199,-1.9755317161126473,1,0,0.0
237,2.5027317248035925,-0.8358346729608005,-1.112643239501775,1,0,0.0
238,-7.104178230900729,-0.6969069007523616,1.2137875875016355,0,1,0.0
239,3.316159684846078,-1.5370091609462915,0.6130628204460631,1,0,0.0
240,4.554894563107824,6.146291613776104,-0.22047880720623272,1,0,0.0
241,3.3316618311192574,-1.0774926819185238,1.4980381144704722,1,0,0.0
242,2.427285140043916,-3.3266864039255437,-1.1286984907800037,1,0,0.0
243,-1.030071692049592,4.566111484478222,-1.3482383191385423,1,1,0.0
244,-6.960576864959742,-1.705402161000601,-2.7399179687227693,0,1,0.0
245,-6.539855635258107,-0.7070553063126623,-2.0611644202324895,0,1,0.0
246,-1.858512314823308,0.12751792496141373,0.9283662160879375,1,1,0.0
247,-6.247582509764225,3.5548971860691916,1.3529703928462635,0,1,1.0
248,7.638962250898596,-2.9518695957122243,-0.2954383130924673,1,0,1.0
249,-4.197276828128576,1.1616344694321654,-1.941538362063104,0,1,0.0
250,-4.4148884164401405,-1.9085580585616422,-0.2849599524975211,0,1,1.0
251,-6.708460475106513,0.5027179319455314,-0.49879646677630973,0,1,0.0
252,-5.72890675259146,0.36833529121030334,-2.4840081388536204,0,1,0.0
253,-2.0536558385820682,0.4341367015256499,0.744091137499156,1,1,1.0
254,0.5348979407597516,6.275293304207744,0.9422394087960205,1,0,0.0
255,-3.3976782679280597,-2.8905246290298483,1.6519780247400933,0,1,1.0
256,-6.754966913926045,-0.8758315051377706,-3.153722348849536,0,1,0.0
257,0.08720149720514576,1.2947227220377722,5.704539641836412,1,1,1.0
258,-2.1149272015335603,-1.61256721847652,1.5770190330905558,1,1,0.0
259,-4.716628561859801,1.4615162715783847,4.662773355016697,0,1,0.0
260,10.493572843586911,1.0839200233134594,3.5444057534839826,1,0,0.0
261,5.833383603524281,3.624768105550547,-1.284836189191783,1,0,1.0
262,4.802692939710175,-0.5398438328756783,0.7493357460863016,1,0,0.0
263,-2.6706262906851594,0.8300824039937845,-0.7984820256589259,1,1,0.0
264,4.21557998814316,-5.2811644776648725,-0.7679592699890935,1,0,0.0
265,2.539226120179147,1.2057793749576002,0.046320561380508295,1,0,0.0
266,-3.4053306007304163,3.5586139810305744,-5.377106698171868,0,1,0.0
267,7.384998161813792,-0.2906117308425037,2.0833278496122647,1,0,1.0
268,-0.4450441193565761,4.822720050416167,0.657921594844636,1,1,0.0
269,9.472489006698062,-0.1466384304704148,2.8875988719390495,1,0,1.0
270,11.034205949502748,1.2764395868099916,-2.1230260388173923,1,0,0.0
271,9.078231908134464,2.8551249953275857,-3.1920689739798447,1,0,0.0
272,-3.6099403524124285,-1.9534783971041665,-0.08641665639924491,0,1,0.0
273,1.4208802443898663,1.8783521726354928,3.0850632431802723,1,0,0.0
274,1.755903399272007,1.2413010802691955,-2.1685641689943345,1,0,0.0
275,3.4661502070272743,0.16176240939776562,-1.6925002644690534,1,0,0.0
276,-6.561358600170222,-2.2868827214059184,-2.3247526995374908,0,1,0.0
277,-0.3943810782823344,-2.0398299027906597,-1.4580783960526482,1,1,0.0
278,-2.787622926486107,2.9540302746713394,0.5382955366752505,1,1,0.0
279,2.880324646472542,-1.40791660013519,1.3188634639600687,1,0,0.0
280,6.205835306903976,0.1345111900953833,3.8609568870969366,1,0,0.0
281,-2.0941614587626662,0.175898200507837,-2.532221759293478,1,1,1.0
282,3.333499471393984,-1.064394167650706,1.5236300340723798,1,0,0.0
283,-3.128863347381817,-2.2053381910178005,-2.6153989199257435,0,1,0.0
284,-6.1475638356868805,-0.8232808993035416,1.2460595314999168,0,1,0.0
285,8.910137784095788,4.062628079788404,-1.6401012480765385,1,0,0.0
286,5.966231270138351,0.16474281548285183,0.3666611281587898,1,0,0.0
287,-4.998213667351246,-0.5768207389258981,-0.022732562251029313,0,1,0.0
288,-6.708460475106513,0.5027179319455314,-0.49879646677630973,0,1,0.0
289,-4.5728056031913145,1.540447060780649,0.035776153318868645,0,1,0.0
290,5.2475185899082195,-1.3274606969271239,1.5602976388689842,1,0,0.0
291,4.455082878968111,0.9558113599490002,0.10858008577902088,1,0,0.0
292,-7.082675265988615,0.8829205143408954,1.4773758668066375,0,1,0.0
293,-4.429879846903584,-2.3703446913867867,-1.180335474074803,0,1,0.0
294,0.35339241022246815,3.659758929605531,1.488252133215192,1,0,0.0
295,-6.560847884360486,-2.289152875203296,-2.3351529270903635,0,1,0.0
296,9.659445187003216,0.2089272410499499,1.5643694599849898,1,0,0.0
297,-6.281738426765945,2.6213757226989594,-0.4414299330054372,0,1,0.0
298,-4.230781430318557,-2.6588148177920687,-0.9623526119292909,0,1,0.0
299,3.0489294863209486,-2.617689838393383,-0.24350448949610992,1,0,0.0
300,-4.721094170495802,1.4456377752168075,4.6394657990128385,0,1,0.0
301,-2.962616922574721,1.4565366823372368,0.45252101882214163,1,1,0.0
302,-1.887814285587753,0.7968308524795661,1.4268029322687896,1,1,0.0
303,-4.783102388683309,-0.40804454010079017,1.0698253663660187,0,1,0.0
304,5.815240548605475,3.1484929674107054,-2.2046614485719487,1,0,0.0
305,3.3225488410862867,1.1702576696460045,2.2612052917553505,1,0,0.0
306,3.017925193774594,-3.536722796448919,-2.013455077544928,1,0,0.0
307,-3.7012317587809314,6.255675502615558,1.0629394078361571,0,1,0.0
308,5.8847041686145545,3.2392185397840465,3.5264360910948267,1,0,1.0
309,5.248029305717954,-1.3297308507245011,1.5498974113161115,1,0,0.0
310,3.3866693982213483,4.3227840203989665,0.7824406436416609,1,0,0.0
311,3.7553940862742508,2.8200003481407374,-0.5827449027747517,1,0,0.0
312,-2.4465244001927116,0.34033429957854855,1.8108384392548111,1,1,0.0
313,4.053364304534964,-1.3641244088143816,2.442551154776373,1,0,0.0
314,-2.6616356788606508,0.17155810075343997,0.7182805106377631,1,1,0.0
315,8.03468000669281,-1.7522447630143325,-2.008022367370413,1,0,0.0
316,2.2776084026916763,-0.34154626095080953,-3.701163249309766,1,0,0.0
317,3.6287542282367453,-2.168321764925917,-2.633481203205825,1,0,0.0
318,8.657510678432828,1.856778140639647,-3.870822522470125,1,0,0.0
319,-1.7192094457393468,-0.4129423857786274,-0.13556502118738958,1,1,0.0
320,-5.019716632263358,-2.1566481540191544,-0.2863208415560312,0,1,0.0
321,4.851800834114006,-2.5270855296250163,3.27288169314693,1,0,0.0
322,10.196263999094793,-2.501359515669096,-1.3527838123347296,1,0,1.0
323,2.920441929051866,-2.736633993644184,2.325646874724008,1,0,0.0
324,-6.08161857856145,2.328365288698923,-0.24424752596567098,0,1,0.0
325,4.452704947532947,-3.5348310175438833,0.5777867103800838,1,0,0.0
326,-1.3354933272230018,-1.4539394252117126,-0.6053750460265201,1,1,0.0
327,-6.646451890013805,2.3407838480566014,3.0411047093213264,0,1,0.0
328,-6.088130113010118,1.2103245064308112,0.387539716306609,0,1,0.0
329,6.843779787315901,2.616094678250322,0.6136025399929383,1,0,1.0
330,-6.683457001199091,0.30143995393557743,1.892541135991915,0,1,0.0
331,8.809012115775436,-1.1292421650855824,-1.3099001732922597,1,0,0.0
332,-4.228281120674932,0.24260151137663039,-3.7114889501119226,0,1,0.0
333,-5.630403772123194,4.248015255239773,2.2148568381263,0,1,0.0
334,-1.4880853049884961,0.2130801382768712,1.831567973901194,1,1,0.0
335,7.505271862852292,-2.878054243433502,-2.1224235765652426,1,0,0.0
336,-5.029217959897603,-1.495853696981433,-1.7926831502998473,0,1,0.0
337,-6.241232806585348,2.8796142237167714,2.834882963787196,0,1,0.0
338,-3.3808378426327304,3.3596061568179976,-2.9753688678507686,0,1,0.0
339,3.355665105674994,3.403751062343432,-0.9875099444071571,1,0,1.0
340,-1.519600313344586,-0.7036826659812863,0.0720176134052496,1,1,0.0
341,-6.078628785375876,0.549530049393089,1.893902025050425,0,1,0.0
342,-3.6474561794074507,-3.9905521374278132,-1.2245800021757831,0,1,1.0
343,3.2855437299009984,-0.869086224475019,1.11264171842594,1,0,0.0
344,-1.510098985710343,-1.364477123019008,1.578379922149066,1,1,0.0
345,-6.698959147472274,-0.1580765250921897,1.007565841967506,0,1,0.0
346,3.589430155071475,4.046532245511004,1.014473016037183,1,0,1.0
347,-6.284238736409571,-0.2800406064697406,2.3077064051771936,0,1,0.0
348,7.642624591163693,-2.9396512441949043,-0.28138880284245754,1,0,0.0
349,-4.078295743846602,5.530055654260132,3.684948493941395,0,1,1.0
350,5.845345787740821,2.4828401847368093,-2.6938401189989527,1,0,0.0
351,10.44500225816117,-0.10136007794393864,-3.5193413474330617,1,0,0.0
352,-5.666757568496746,-0.6782564627352523,3.8398793407824026,0,1,1.0
353,-2.2654072072567026,1.3689127796539555,-1.0047037711930549,1,1,0.0
354,1.974025703393305,4.309223454465625,-3.835542806112789,1,0,1.0
355,-3.012113154579828,1.8568224845597676,-4.3405544142671815,0,1,0.0
356,2.8894376365055106,-3.655666951699719,0.5556962866751903,1,0,0.0
357,-6.45753077762148,-0.17357191402362876,4.520058448102938,0,1,0.0
358,2.7301076179598645,-2.9003203203855237,-0.7588027503667226,1,0,1.0
359,10.291777186377482,3.1571556876662075,1.2079316136290936,1,0,0.0
360,-3.9063309940048923,5.42383469295535,1.466343560410052,0,1,0.0
361,1.3623721682924648,-1.740819136578788,1.67291139054586,1,0,0.0
362,2.9359440753250436,-2.277117514616417,3.2106221687484173,1,0,0.0
363,8.05069286877572,-1.2949984377839419,-1.1334473008988766,1,0,0.0
364,-4.215279284045379,-2.1992983387643013,-0.07737731790488198,0,1,0.0
365,-6.867563987320676,1.0516967131660035,2.5699337954236854,0,1,0.0
366,-2.8904509165883687,-3.8261858557763335,-1.3998906927701404,1,1,0.0
367,-3.3697861467757395,1.396569616655704,3.563708775354383,0,1,1.0
368,1.363686152473101,-1.7394291455319082,1.671769208746835,1,0,0.0
369,2.0326349254313802,1.6611873006785667,0.19436544969165484,1,0,0.0
