,pc1,GMM_cluster,K_means_cluster,target
1648,0.0156904854339771,1,0,1
1649,-1.2057841105968081,1,0,0
1650,-2.0259982764057085,1,0,0
1651,2.9361961156256853,0,1,1
1652,-0.8949927571937821,1,0,0
1653,-1.5864169084813582,1,0,0
1654,1.1685703586265463,0,1,0
1655,1.6911630108312974,0,1,1
1656,-0.9981168654717689,1,0,1
1657,0.42243277673074886,0,1,0
1658,-2.400667764887338,1,0,0
1659,0.5530973875579981,0,1,0
1660,0.9872127819902714,0,1,0
1661,1.6877006729191615,0,1,1
1662,-0.04904256224904892,1,0,0
1663,-0.09779120416255421,1,0,0
1664,-0.6207563082407331,1,0,0
1665,1.551490715694678,0,1,1
1666,2.1854953792495317,0,1,1
1667,-1.5458083613410263,1,0,0
1668,4.899332604779218,0,1,1
1669,0.18488260433596207,1,0,0
1670,0.44611370181809823,0,1,1
1671,1.8543924447398121,0,1,1
1672,1.470981416444959,0,1,1
1673,-0.9175546655277299,1,0,0
1674,-0.46968151592236573,1,0,0
1675,0.34278443876250303,0,1,0
1676,-0.5616716589364545,1,0,0
1677,-0.21152716502854538,1,0,0
1678,-0.1674952589420477,1,0,1
1679,1.6778288790452798,0,1,1
1680,2.215330414165362,0,1,1
1681,-1.1773391355652987,1,0,0
1682,0.8475710942866841,0,1,0
1683,-1.8106519580800413,1,0,0
1684,-1.3610203826199536,1,0,0
1685,2.2776182394385676,0,1,0
1686,1.1545070909907782,0,1,1
1687,-1.0739250527121103,1,0,0
1688,0.1347867516953084,1,0,0
1689,-0.4961214704605785,1,0,0
1690,1.0992349777916421,0,1,1
1691,-0.15430358704819494,1,0,0
1692,0.288604563842332,0,1,0
1693,-0.9236691580060713,1,0,0
1694,-0.4683551569339491,1,0,0
1695,-1.510349356713187,1,0,0
1696,-0.8201852591379426,1,0,0
1697,-0.23576313312319283,1,0,0
1698,0.8913612823491187,0,1,0
1699,0.7453414487016536,0,1,1
1700,1.6648881841177965,0,1,0
1701,-1.0487317663504212,1,0,0
1702,-1.1835078665756196,1,0,0
1703,0.17127762951137707,1,0,1
1704,-0.22465795440334002,1,0,0
1705,-1.9070853229262308,1,0,0
1706,0.11274619152526984,1,0,1
1707,-1.5306688016917605,1,0,0
1708,1.8320596688665187,0,1,1
1709,-0.24730536714969273,1,0,0
1710,-0.8015080372728658,1,0,0
1711,-0.2018087961592979,1,0,0
1712,-1.8634442010201,1,0,0
1713,2.6936671750429233,0,1,1
1714,0.6000017421754449,0,1,0
1715,0.6345967405559713,0,1,0
1716,0.9437100330996888,0,1,1
1717,-0.3664366006476398,1,0,0
1718,-0.998548283555832,1,0,0
1719,-1.4048268980256429,1,0,0
1720,-1.672923603436524,1,0,0
1721,-1.6288715973866292,1,0,0
1722,-0.6952464237888563,1,0,0
1723,-1.4270892821303969,1,0,0
1724,-0.6115276366370227,1,0,0
1725,1.5525010586835628,0,1,0
1726,-0.9574388546711512,1,0,0
1727,0.4846228359957703,0,1,0
1728,1.8580520780586396,0,1,1
1729,-0.4044608488656907,1,0,0
1730,-1.0350174250435586,1,0,0
1731,0.8543548220556572,0,1,1
1732,-0.17044122467459036,1,0,0
1733,-0.08223569568148635,1,0,0
1734,-1.3134060736667559,1,0,0
1735,-0.9358526180813805,1,0,0
1736,-0.5220075168179852,1,0,0
1737,1.196263423646642,0,1,1
1738,-0.26504097798154624,1,0,0
1739,-0.17044122467459036,1,0,0
1740,0.5075792881846918,0,1,0
1741,0.4851188989322285,0,1,1
1742,1.2784728636042484,0,1,1
1743,3.2929539801492864,0,1,1
1744,-0.4536345336954441,1,0,0
1745,0.15340352707528532,1,0,0
1746,-1.3827485530755417,1,0,0
1747,4.981638299375288,0,1,1
1748,-0.5347860430147112,1,0,0
1749,-1.714256432388549,1,0,0
1750,-0.8275904552858185,1,0,0
1751,-1.5696672673138676,1,0,0
1752,-1.3429527046816518,1,0,0
1753,0.6866433540197772,0,1,0
1754,-0.0929675397079972,1,0,0
1755,0.9504932494393464,0,1,1
1756,-0.8205167898482831,1,0,0
1757,1.1452911991932098,0,1,1
1758,-0.514434179726094,1,0,0
1759,0.9668656766598546,0,1,0
1760,-0.01249164714277675,1,0,0
1761,2.3028879919872742,0,1,1
1762,0.2628437493224639,0,1,0
1763,0.9231621720337239,0,1,1
1764,0.9343540125430746,0,1,1
1765,1.533671689869639,0,1,1
1766,0.3941868744824019,0,1,0
1767,0.004709881006557995,1,0,0
1768,0.4755219462890301,0,1,0
1769,1.9486831249467285,0,1,1
1770,-0.42165464195231855,1,0,0
1771,-1.3747264748948278,1,0,0
1772,0.024994600293374258,1,0,0
1773,0.10109971480186183,1,0,0
1774,0.5031153129474017,0,1,0
1775,0.7057115119089878,0,1,1
1776,0.15617210525042965,1,0,0
1777,1.1145939061227919,0,1,1
1778,0.6391945556443077,0,1,0
1779,-0.06050113560823883,1,0,0
1780,-1.1191421294741553,1,0,0
1781,-0.6679017704242453,1,0,0
1782,-2.505287483473301,1,0,0
1783,-1.83460688316029,1,0,0
1784,0.017574388865944784,1,0,0
1785,-1.2274397306273237,1,0,0
1786,1.948881291923612,0,1,1
1787,-0.44126149731689895,1,0,0
1788,-0.3499233858434204,1,0,0
1789,-2.0041569085601716,1,0,0
1790,-1.3152905757168616,1,0,0
1791,-0.1708334245750049,1,0,0
1792,-0.5995974887017154,1,0,0
1793,0.8360083708432292,0,1,1
1794,-1.1927531953379424,1,0,0
1795,-1.8927645447996728,1,0,0
1796,-1.2625103901705048,1,0,0
1797,0.16050505468052803,1,0,0
1798,0.2934994125217915,0,1,1
1799,-1.3109301435308949,1,0,0
1800,-1.467410397199612,1,0,0
1801,-1.7866598706941739,1,0,0
1802,-1.1292131523406221,1,0,0
1803,-1.5355627881243425,1,0,0
1804,1.1985253499459259,0,1,1
1805,-0.538195133188666,1,0,0
1806,-0.2024381878927926,1,0,0
1807,-0.07272427232072133,1,0,0
1808,-0.4208846703541003,1,0,0
1809,-0.311530625811339,1,0,0
1810,-1.4319398274342663,1,0,0
1811,-0.5090864011467331,1,0,0
1812,-1.3370672150934615,1,0,0
1813,0.12960516276728967,1,0,0
1814,-0.01174336720061767,1,0,1
1815,0.16078981536699316,1,0,0
1816,0.19063400161073024,1,0,0
1817,2.0513452640427197,0,1,0
1818,-0.43429755830041966,1,0,0
1819,-0.6816167072627431,1,0,0
1820,0.24956841109509112,0,1,0
1821,-1.0136050770423934,1,0,0
1822,0.21948759474915439,1,0,0
1823,1.059687220646625,0,1,0
1824,-2.2475008826652996,1,0,0
1825,-1.130698813342423,1,0,0
1826,-1.9296321266440999,1,0,0
1827,-0.003792277888798511,1,0,0
1828,0.5544454701131519,0,1,0
1829,-1.1343038029172385,1,0,0
1830,-0.9079427383402954,1,0,0
1831,-0.27037634243703423,1,0,1
1832,-0.37942746234109886,1,0,0
1833,-0.38172159231029273,1,0,0
1834,-1.4687572983817518,1,0,0
1835,0.7233338587044563,0,1,1
1836,-1.3404850037351226,1,0,0
1837,0.15176614174609154,1,0,0
1838,-0.7786399865417365,1,0,0
1839,0.13032588622233948,1,0,0
1840,2.3714304117351057,0,1,1
1841,0.2078071996272907,1,0,1
1842,-0.9014631880680374,1,0,0
1843,1.4684531463609982,0,1,0
1844,-0.4733227408755905,1,0,0
1845,0.2462549889298916,0,1,1
1846,-0.016214862575853577,1,0,0
1847,-0.3441714586684923,1,0,1
1848,0.7502787869341505,0,1,0
1849,-0.3183303628707855,1,0,0
1850,-1.0206847810400077,1,0,0
1851,-0.4712003047084247,1,0,0
1852,-0.6331087779303646,1,0,0
1853,1.0339471868855445,0,1,1
1854,-1.2557842695946488,1,0,0
1855,-1.8575903484423755,1,0,0
1856,0.004814300500598965,1,0,0
1857,-0.42143910503378923,1,0,0
1858,-0.16587350705866974,1,0,0
1859,-0.35033825934539276,1,0,0
1860,1.011747576270077,0,1,0
1861,1.3357976343209428,0,1,1
1862,0.21277576291528702,1,0,1
1863,1.3298102692275904,0,1,1
1864,-0.015016673382525707,1,0,0
1865,-0.8256865078876726,1,0,0
1866,0.3355497834771429,0,1,0
1867,-1.0877227876064863,1,0,0
1868,-1.0157449808430121,1,0,0
1869,-0.4697404152203187,1,0,0
1870,-0.3435030905706268,1,0,0
1871,-2.3431740394776464,1,0,0
1872,0.4359170931834413,0,1,0
1873,-0.1406946584622683,1,0,0
1874,1.090525233037399,0,1,0
1875,-1.8146861535856547,1,0,0
1876,-0.44790864213571235,1,0,0
1877,0.05920133274476309,1,0,0
1878,1.1168778636099617,0,1,1
1879,2.647172171866366,0,1,1
1880,-1.6772226232389493,1,0,0
1881,2.770574062780567,0,1,0
1882,2.298713426364751,0,1,1
1883,3.2956716789226634,0,1,1
1884,2.422191294010465,0,1,1
1885,-0.09430320358253556,1,0,0
1886,2.143750668747854,0,1,1
1887,-0.349027857182327,1,0,0
1888,1.6259419797969077,0,1,0
1889,-0.20272551821338375,1,0,1
1890,-0.6816167072627431,1,0,0
1891,4.152635343261737,0,1,1
1892,1.2293718556356632,0,1,0
1893,-0.2485211411405139,1,0,0
1894,-0.8175627521863845,1,0,0
1895,0.36708090889765166,0,1,0
1896,-0.4818914550821332,1,0,0
1897,2.0948214868452886,0,1,1
1898,-1.4201081462295402,1,0,0
1899,0.08278593615949187,1,0,1
1900,-1.0368903162032452,1,0,0
1901,0.6149936842704438,0,1,0
1902,-1.3144491305377903,1,0,0
1903,-0.530025390658446,1,0,0
1904,-1.4365983517443333,1,0,0
1905,0.2815951335236305,0,1,0
1906,0.25794018859330625,0,1,0
1907,1.8639399907016885,0,1,1
1908,-1.1611262219758096,1,0,0
1909,-0.43137024000024127,1,0,0
1910,1.762158682052952,0,1,1
1911,-1.0367097257779476,1,0,0
1912,2.1216397448241677,0,1,1
1913,1.1464367989294373,0,1,1
1914,0.4046399242613175,0,1,1
1915,-1.6511481592762542,1,0,0
1916,-0.6413677207598824,1,0,0
1917,-1.0037056381910288,1,0,0
1918,-1.423209883660954,1,0,0
1919,-1.10039259847589,1,0,0
1920,0.8266241009807468,0,1,1
1921,0.9350972975598438,0,1,1
1922,-0.6435396753017131,1,0,0
1923,-0.4814518386699122,1,0,0
1924,-1.09025759017563,1,0,0
1925,0.37021194674008534,0,1,1
1926,-0.23674212977551615,1,0,0
1927,-0.5428472676379364,1,0,0
1928,0.26107122643573977,0,1,1
1929,-0.4955140806447031,1,0,0
1930,-1.0129354141849356,1,0,0
1931,-1.6152813467724203,1,0,0
1932,0.5161311626657851,0,1,0
1933,3.219672570260594,0,1,1
1934,0.8962367822715337,0,1,0
1935,-1.5176311463472405,1,0,0
1936,-0.48129649291453735,1,0,0
1937,-0.20590545471684513,1,0,0
1938,1.0914263589008433,0,1,1
1939,-1.5932370942681664,1,0,0
1940,-0.9071132110700506,1,0,0
1941,-0.07879836174982265,1,0,0
1942,3.0884346252658985,0,1,1
1943,1.9327473406797548,0,1,1
1944,2.155442219431692,0,1,1
1945,0.6786718092417672,0,1,0
1946,0.2957357274668262,0,1,0
1947,0.015907206301603707,1,0,0
1948,-0.8062767146846085,1,0,0
1949,0.48520578318981,0,1,0
1950,3.5255793094535535,0,1,1
1951,-0.32906474504640343,1,0,0
1952,-1.5496991886270564,1,0,0
1953,-0.3474590240951708,1,0,0
1954,-1.5010713553078472,1,0,0
1955,0.27624593763250627,0,1,0
1956,-0.40026875101457016,1,0,0
1957,0.9507315582327729,0,1,0
1958,-0.22692781192273828,1,0,0
1959,-1.4282821013959976,1,0,0
1960,2.1813829964497233,0,1,1
1961,-0.4751600335124559,1,0,0
1962,-1.1631723203804507,1,0,0
1963,-0.040849695744967975,1,0,0
1964,-2.0912419098443853,1,0,0
1965,0.3514451498566565,0,1,0
1966,-2.4747783631292677,1,0,0
1967,-0.3929476457814439,1,0,0
1968,0.49062645788441656,0,1,0
1969,-1.1215132233653526,1,0,0
1970,-0.6042006565725478,1,0,0
1971,0.09556070308354468,1,0,0
1972,1.409068336716859,0,1,0
1973,1.4336347943331955,0,1,0
1974,-1.6960331875281935,1,0,0
1975,0.4952060578051047,0,1,1
1976,1.3664409820842345,0,1,0
1977,-1.7190061881486145,1,0,0
1978,-1.0910955404005165,1,0,0
1979,-1.216577575419248,1,0,0
1980,-1.4139382047093034,1,0,0
1981,-0.6330288816059396,1,0,0
1982,-0.9948708954998344,1,0,0
1983,-0.0032072840027828242,1,0,0
1984,-1.5572190444173861,1,0,0
1985,1.036112620849851,0,1,0
1986,-1.5831251472753007,1,0,0
1987,-1.200505830221244,1,0,0
1988,0.5727004438435256,0,1,0
1989,1.013165901212003,0,1,0
1990,1.4525383608516855,0,1,1
1991,0.040726257166319356,1,0,0
1992,-0.40129729157837635,1,0,0
1993,-1.1671486219719707,1,0,0
1994,-1.113534922613981,1,0,0
1995,-0.19893124672605766,1,0,0
1996,-0.3897492366586921,1,0,0
1997,-0.809010018481469,1,0,0
1998,-1.2817351360778264,1,0,0
1999,0.3445693511972999,0,1,0
2000,1.0679347323173354,0,1,0
2001,1.774943459326388,0,1,1
2002,1.2724687020809275,0,1,1
2003,-1.2735714346126592,1,0,0
2004,-1.4752569547072358,1,0,0
2005,2.8109143789210673,0,1,0
2006,0.33046112573487274,0,1,0
2007,-1.3938621902207755,1,0,0
2008,-1.2724000005068123,1,0,0
2009,-0.27738006458229836,1,0,0
2010,-1.215078523744275,1,0,0
2011,0.0038442906818593257,1,0,0
2012,0.8431076723014307,0,1,0
2013,-0.36115380512976486,1,0,0
2014,-0.9535566177296584,1,0,0
2015,-1.8312387340464733,1,0,0
2016,-0.7380356151135175,1,0,0
2017,0.3391792321566088,0,1,0
2018,-0.34948647220786205,1,0,0
2019,0.28138389146160003,0,1,1
2020,-0.012937024492710714,1,0,0
2021,-0.01692506555903841,1,0,0
2022,0.7333388886248408,0,1,1
2023,-1.8471212948244007,1,0,0
2024,1.105644664744164,0,1,0
2025,-0.7578280574847455,1,0,0
2026,0.9271261752616634,0,1,0
2027,-0.9015222866150057,1,0,0
2028,1.244044755009596,0,1,1
2029,-1.051538957792939,1,0,0
2030,1.1875147861951114,0,1,1
2031,-0.8159281760058925,1,0,0
2032,3.790055384589652,0,1,1
2033,0.11163503865962972,1,0,0
2034,0.9520185938873381,0,1,1
2035,0.096665012769151,1,0,0
2036,-1.5457366526281966,1,0,0
2037,0.5855764451525631,0,1,0
2038,-1.7030820423000101,1,0,0
2039,1.0687240499564281,0,1,0
2040,-1.6441359112635072,1,0,0
2041,-0.08487600906038219,1,0,0
2042,-1.4749365371133045,1,0,0
2043,1.3682842620912847,0,1,0
2044,1.8521444196490087,0,1,0
2045,2.0218739759745956,0,1,1
2046,-0.9206735659806718,1,0,0
2047,-0.7861018130521694,1,0,0
2048,-0.4015985004198564,1,0,0
2049,-1.7444803699064095,1,0,0
2050,-1.6637835823083678,1,0,0
2051,-0.6794768034621244,1,0,0
2052,-1.488312567450713,1,0,0
2053,-1.2230543962127824,1,0,0
2054,-0.3991047333321902,1,0,0
2055,-0.25595172740237415,1,0,1
2056,0.039524184945945555,1,0,0
2057,-1.9138702825283505,1,0,0
2058,-0.22016615048739915,1,0,0
2059,-0.7588733595701874,1,0,0
2060,2.3006588098571465,0,1,1
2061,0.8149673882533562,0,1,1
2062,0.16221235623528016,1,0,0
2063,2.216128592007967,0,1,1
2064,-1.7303382509902012,1,0,0
2065,-1.5886869031726691,1,0,0
2066,-0.8028089240272475,1,0,0
2067,0.6174300743148975,0,1,0
2068,-0.2887056190999812,1,0,0
2069,-0.7882882994768489,1,0,0
2070,-1.1367681899244018,1,0,0
2071,-0.6529802599037523,1,0,0
2072,5.646902260590474,0,1,1
2073,-1.4557348496347948,1,0,0
2074,-1.1221500953759007,1,0,0
2075,-0.7408578845940751,1,0,0
2076,-0.9138717964351247,1,0,0
2077,0.4514123595792664,0,1,1
2078,-1.2121320515403136,1,0,0
2079,-0.8112712303450635,1,0,0
2080,-1.2188504524100834,1,0,0
2081,-1.5424497433044004,1,0,0
2082,-1.2852048632706403,1,0,0
2083,-0.2837032083151714,1,0,0
2084,-1.3468559384698195,1,0,0
2085,1.9736046023990494,0,1,1
2086,-1.3510572945119546,1,0,0
2087,-0.9379556483256136,1,0,0
2088,1.5685855270879459,0,1,0
2089,3.660718683466037,0,1,1
2090,1.258656325376352,0,1,1
2091,-1.5599584186096285,1,0,0
2092,1.2897449404019394,0,1,1
2093,-1.0574543946738033,1,0,0
2094,0.15959755118075236,1,0,0
2095,0.06702166359332051,1,0,0
2096,2.2779139133393307,0,1,1
2097,-1.5132225300616315,1,0,0
2098,-1.2377396190362204,1,0,0
2099,-1.1868556570177282,1,0,0
2100,1.220442895355319,0,1,0
2101,0.4324866136409694,0,1,0
2102,-1.5040570589067193,1,0,0
2103,0.7504249344881416,0,1,0
2104,0.9489941412804355,0,1,0
2105,-0.26401620096099027,1,0,0
2106,1.4119835786241741,0,1,0
2107,0.29564751585991117,0,1,1
2108,0.993391694075025,0,1,0
2109,-0.8963987233892857,1,0,0
2110,-0.17452619410784878,1,0,0
2111,0.41483910890375475,0,1,0
2112,-1.8062818410800467,1,0,0
2113,-0.35249858492558783,1,0,0
2114,-0.8288284648918586,1,0,0
2115,-1.1097018790274216,1,0,0
2116,1.3072635753897206,0,1,1
2117,-1.5184424162429373,1,0,0
2118,0.3892951446833923,0,1,0
2119,-0.9494990880778318,1,0,0
2120,-1.4073267495602402,1,0,0
2121,0.042715564664152876,1,0,0
2122,0.17162167943837078,1,0,0
2123,-0.23902220838474952,1,0,0
2124,-0.20174837302993545,1,0,0
2125,0.3989842693209041,0,1,0
2126,-2.204893633811075,1,0,0
2127,-1.6148234849153766,1,0,0
2128,-0.6935870738922898,1,0,0
2129,-0.23674212977551615,1,0,0
2130,0.7220839391294962,0,1,0
2131,-0.5008905266818766,1,0,0
2132,0.2285644881316042,1,1,0
2133,-1.5304874986240409,1,0,0
2134,0.41502456781474834,0,1,1
2135,2.134722909734313,0,1,1
2136,0.01209858040597369,1,0,0
2137,-1.2692888337880102,1,0,0
2138,-0.49589601746319517,1,0,0
2139,1.8316195374822575,0,1,1
2140,-0.3964275449072798,1,0,0
2141,0.7099731026088842,0,1,0
2142,-0.04620581127846863,1,0,0
2143,-1.5459409428934694,1,0,0
2144,-1.6596924418334649,1,0,0
2145,-0.8831002890222522,1,0,0
2146,-0.15084116695785132,1,0,0
2147,3.0520990225289366,0,1,1
2148,-0.6713287951221715,1,0,0
2149,-1.2913649204769757,1,0,0
2150,-0.5348549673123089,1,0,0
2151,-1.413752959986406,1,0,0
2152,-0.49403319692821007,1,0,0
2153,-0.7238164863687051,1,0,0
2154,-0.8511105685560503,1,0,0
2155,-1.8601978461914928,1,0,0
2156,0.8082598378913056,0,1,1
2157,0.23634029703488782,0,1,1
2158,-0.4314887722945125,1,0,0
2159,0.1347867516953084,1,0,1
2160,-1.4195481349997063,1,0,0
2161,-0.3492620447247443,1,0,0
2162,1.241785845317529,0,1,0
2163,-0.7006462220807774,1,0,0
2164,2.1899530308774033,0,1,1
2165,-0.8956060734131727,1,0,0
2166,2.5256463147917056,0,1,1
2167,-1.2428483995069874,1,0,0
2168,0.059257827551416224,1,0,0
2169,-0.08766531976104024,1,0,0
2170,0.9146171192791027,0,1,0
2171,-0.010776607460238737,1,0,0
2172,0.6702768974735603,0,1,1
2173,-2.3420128275205534,1,0,0
2174,-1.3859659339612576,1,0,0
2175,0.9507283602243037,0,1,1
2176,1.0863124373708308,0,1,1
2177,1.5534302444507877,0,1,1
2178,1.880412475951547,0,1,1
2179,1.0339375449476798,0,1,0
2180,-1.2314715100924976,1,0,0
2181,-0.16182740467561885,1,0,0
2182,0.7529836020781902,0,1,0
2183,0.3822337596975705,0,1,0
2184,-0.807149263541234,1,0,0
2185,-0.03566271124484504,1,0,1
2186,-0.8797811753147202,1,0,0
2187,-1.1109602844914055,1,0,0
2188,0.1697306899946224,1,0,0
2189,-0.27682710417528683,1,0,0
2190,1.4543204455331271,0,1,0
2191,-0.767224740292133,1,0,0
2192,-0.39589012685030456,1,0,0
2193,0.41716971747870785,0,1,1
2194,-2.0008158030006244,1,0,0
2195,-0.8366430706755527,1,0,0
2196,-1.167834100152375,1,0,0
2197,2.3570636849410613,0,1,1
2198,-0.2527090898419072,1,0,0
2199,-1.201121477693375,1,0,0
2200,-0.7860584812072956,1,0,0
2201,1.3807451248416232,0,1,1
2202,1.168498420126852,0,1,0
2203,0.9217171405833166,0,1,0
2204,0.500626663837457,0,1,0
2205,1.043433255246483,0,1,1
2206,0.6692998852617603,0,1,1
2207,1.0282669425625788,0,1,0
2208,0.17521464915593662,1,0,0
2209,1.2224966954319916,0,1,1
2210,-0.09993110796317306,1,0,0
2211,0.4755219462890301,0,1,0
2212,0.24040670482003082,0,1,1
2213,-0.7465454008988396,1,0,0
2214,3.762282135060815,0,1,1
2215,0.40911064479944537,0,1,0
2216,0.017482110031057055,1,0,0
2217,1.930787470579116,0,1,1
2218,0.8300503200068339,0,1,1
2219,-1.019210793534057,1,0,0
2220,1.6721065293222714,0,1,1
2221,-1.3859659339612576,1,0,0
2222,-1.376365115298658,1,0,0
2223,-1.0242406755714164,1,0,0
2224,0.27693243289040104,0,1,0
2225,-0.0984527350408977,1,0,0
2226,5.0237939350686185,0,1,1
2227,-1.2240534408122492,1,0,0
2228,-0.7728348488329337,1,0,0
2229,-0.3546462106462597,1,0,0
2230,-0.09890810270763113,1,0,0
2231,1.1685703586265463,0,1,0
2232,1.6343620744659981,0,1,0
2233,0.7456763387173363,0,1,0
2234,-1.0906560815813113,1,0,0
2235,0.3747953658360381,0,1,0
2236,-0.4269545699462993,1,0,0
2237,-1.3055042386586262,1,0,0
2238,-1.6886733635520028,1,0,0
2239,0.45957307379197626,0,1,0
2240,2.1111581182765,0,1,1
2241,-0.7192710098535593,1,0,0
2242,2.0511248078998783,0,1,1
2243,0.97561538110952,0,1,0
2244,-1.4485494331352269,1,0,0
2245,1.2930141971297255,0,1,1
2246,0.8913612823491187,0,1,0
2247,-0.06261761046063748,1,0,0
2248,-1.1390001658513618,1,0,0
2249,-0.020696494990776255,1,0,0
2250,-1.8850456440474455,1,0,0
2251,0.9363981924944793,0,1,1
2252,-0.5498750406795129,1,0,0
2253,-1.3865726128175861,1,0,0
2254,-2.268698961627798,1,0,0
2255,-1.751294827172573,1,0,0
2256,-0.9246890857371456,1,0,0
2257,-0.20148653303915745,1,0,0
2258,-1.4205598326267135,1,0,0
2259,-1.2515097769543102,1,0,0
2260,-0.8817863135653216,1,0,0
2261,0.10142048165839115,1,0,0
2262,0.4499103651968224,0,1,1
2263,-1.501655396273151,1,0,0
2264,-1.2292907804526005,1,0,0
2265,-0.37767045465405774,1,0,0
2266,0.628295435625444,0,1,1
2267,-0.16473491729116244,1,0,1
2268,0.16221235623528016,1,0,0
2269,0.9097195563786902,0,1,1
2270,2.9244474761324675,0,1,1
2271,-0.4814518386699122,1,0,0
2272,0.4238017772350125,0,1,0
2273,-1.9587069960778998,1,0,0
2274,3.9774842375805886,0,1,1
2275,1.0257185412952974,0,1,0
2276,-0.9343192359825547,1,0,0
2277,-0.7703533077792195,1,0,0
2278,1.7038391735710616,0,1,0
2279,-0.4764474530094223,1,0,0
2280,-0.49880236599988564,1,0,0
2281,-0.15036832336014286,1,0,0
2282,1.2831596670300411,0,1,0
2283,-0.46197902665423524,1,0,0
2284,-2.0730216082713926,1,0,0
2285,0.21168739141966483,1,0,0
2286,1.6455861506483718,0,1,1
2287,-0.685729773610782,1,0,0
2288,0.1568291997542769,1,0,1
2289,-0.678261221935028,1,0,0
2290,-1.8116757780717747,1,0,0
2291,0.7619655516639713,0,1,1
2292,0.9778184028071398,0,1,1
2293,-0.12677969211576126,1,0,0
2294,-1.7414146594792934,1,0,0
2295,2.584455109659742,0,1,1
2296,-0.11200004865733115,1,0,0
2297,0.5504009888016659,0,1,1
2298,-1.2724000005068123,1,0,0
2299,-1.034488645630443,1,0,0
2300,-0.33150093674599773,1,0,0
2301,0.5738494962115114,0,1,1
2302,0.9684836845262323,0,1,0
2303,-0.5478018315974655,1,0,0
2304,-0.21214511564745497,1,0,0
2305,-0.025968042073516766,1,0,0
2306,0.33724919612100834,0,1,0
2307,-2.2645665371845167,1,0,0
2308,-0.6573040887751778,1,0,0
2309,-0.6045782114404652,1,0,0
2310,-1.0769218841716182,1,0,0
2311,2.228265263102299,0,1,1
2312,-0.2996911868800377,1,0,0
2313,-0.8664448301490872,1,0,0
2314,-0.5618657520558992,1,0,0
2315,-1.5472975851652933,1,0,0
2316,1.0762120304999874,0,1,0
2317,-0.796396243191895,1,0,0
2318,3.3167441061253395,0,1,1
2319,-1.2021614551412563,1,0,0
2320,1.5529293767063657,0,1,0
2321,4.350249449758371,0,1,1
2322,1.7537465100052663,0,1,1
2323,0.5904010577066159,0,1,1
2324,-0.7512537589944434,1,0,0
2325,-1.731219919447908,1,0,0
2326,0.5705081445833509,0,1,0
2327,0.3083156500276396,0,1,1
2328,0.0768870992334554,1,0,0
2329,-1.7162260487539596,1,0,0
2330,-1.5355569910426128,1,0,0
2331,-0.7077018512232226,1,0,0
2332,-0.3991047333321902,1,0,0
2333,0.6993820524900024,0,1,0
2334,-1.6748526145820413,1,0,0
2335,-1.0561124251808374,1,0,0
2336,0.9866625661223222,0,1,1
2337,0.8102853231116386,0,1,0
2338,1.194755225473718,0,1,0
2339,-1.8967836307113606,1,0,0
2340,0.7874637074608731,0,1,1
2341,-2.1325157060258495,1,0,0
2342,3.952597616036645,0,1,1
2343,-0.4814518386699122,1,0,0
2344,-0.14057032594199279,1,0,1
2345,0.860926184617009,0,1,0
2346,0.8440038886398176,0,1,0
2347,-2.0458352487236744,1,0,0
2348,-0.29397656074303335,1,0,0
2349,0.6199448674354254,0,1,0
2350,-1.725717939375161,1,0,0
2351,-1.4808068892432105,1,0,0
2352,-1.1737459326188024,1,0,0
2353,-1.2686038223155147,1,0,0
2354,0.7683352095395044,0,1,0
2355,0.30343360008301046,0,1,0
2356,-1.617421250573039,1,0,0
2357,0.49865098608943625,0,1,0
2358,0.14199647676468263,1,0,0
2359,2.748518777699671,0,1,1
2360,-0.36611697439681595,1,0,0
2361,1.1081173785098182,0,1,1
2362,0.42044556420783985,0,1,1
2363,0.05718324669082705,1,0,0
2364,0.38569782256286456,0,1,0
2365,0.8246944024965102,0,1,0
2366,-0.17712591167230382,1,0,0
2367,-1.458560952626808,1,0,0
2368,-1.0483466101070815,1,0,0
2369,1.857156262932715,0,1,1
2370,-1.2525228618811852,1,0,0
2371,1.4109128740655352,0,1,0
2372,-1.7283099112556806,1,0,0
2373,-0.3842443487026129,1,0,0
2374,0.34704149166176157,0,1,1
2375,0.7911161539113747,0,1,0
2376,1.5461825496305874,0,1,0
2377,0.337717399985007,0,1,0
2378,0.061483677228481026,1,0,1
2379,-0.09764789930844707,1,0,0
2380,1.0826885581129613,0,1,1
2381,0.8372468242894752,0,1,0
2382,1.596488449151268,0,1,1
2383,-1.3218887150930068,1,0,0
2384,-0.07434882781213271,1,0,0
2385,2.4951063003692795,0,1,1
2386,0.8471349264822512,0,1,0
2387,0.9438567285135906,0,1,0
2388,2.2052652742797005,0,1,1
2389,0.09158441184591215,1,0,1
2390,-0.7060210982971312,1,0,0
2391,1.3931740985102687,0,1,0
2392,-1.5767326476579577,1,0,0
2393,-0.9669773453049433,1,0,0
2394,2.3121994823695133,0,1,1
2395,0.0722390238852741,1,0,1
2396,0.1614930694867874,1,0,0
2397,-1.495275618151804,1,0,0
2398,0.20219090182346358,1,0,0
2399,-1.7562954092964307,1,0,0
2400,-0.05642224005328996,1,0,0
2401,-0.26189112139767107,1,0,0
2402,-1.1647706246071639,1,0,0
2403,-0.5306000408094517,1,0,0
2404,-1.062570109582299,1,0,0
2405,-0.24279973921017442,1,0,0
